Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","40","Chile","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","44.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","40","Chile","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","41.7","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","40","Chile","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","40.95","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","40","Chile","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","42.89","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","40","Chile","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","43.17","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","40","Chile","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","45.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2291","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2323","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2324","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2356","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2387","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2381","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2382","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","55.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","56.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","56.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","57.55","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","57.85","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","58.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","58.4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","630","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","654","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","671","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","689","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","693","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","717","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","726","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","33.96","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","35.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","36.46","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","37.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","37.83","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","39.21","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","351","China","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","39.64","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2311","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2291","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2238","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2188","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2209","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2250","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2305","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","31.8","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","31.17","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","30.2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","29.63","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","30.15","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","30.7","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","30.9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","493","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","516","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","470","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","477","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","488","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","501","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","499","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","32.25","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","33.65","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","44","Colombia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","31.34","Fc","Calculated data"
